orderDate,categoryTitle,dishTitle,orderQuantity,orderPrice
2021-09-19,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,960
2021-09-19,Drinks,Sprite,4,160
2021-09-19,"Thin-Crust Pizza","Chicken Supreme Pizza",3,990
2021-09-19,Drinks,"Water 500ml",9,135
2021-09-19,Salad,"Chicken Cashew Nut Salad",1,290
2021-09-19,Meal,"Teriyaki Chicken",2,580
2021-09-19,Sandwich,"Smoked Chicken Sandwich",1,160
2021-09-19,Starter,"Fried Calamari",1,290
2021-09-19,Soup,"Cream of Mushroom",1,180
2021-09-19,Drinks,Coke,1,40
2021-09-19,"Thin-Crust Pizza","Classic Margherita Pizza",4,880
2021-09-19,"Thick-Crust Pizza","Naga Beef Pizza",1,590
2021-09-19,"Shake & Soda","Lime Soda",1,260
2021-09-19,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,745
2021-09-19,Starter,"Teriyaki Chicken Wings",1,200
2021-09-19,Starter,"Naga Wings",2,360
2021-09-19,Starter,"French Fries",2,160
2021-09-19,Starter,"Chicken Cheese Balls",1,120
2021-09-19,Soup,"Seafood Clear",1,240
2021-09-19,Coffee,Cappuccino,2,380
2021-09-20,"Thin-Crust Pizza","BBQ Chicken  Pizza",11,6180
2021-09-20,Starter,"Cheese Balls",4,400
2021-09-20,Pasta,"Penne Alfredo",1,280
2021-09-20,Sandwich,"Club Sandwich",1,260
2021-09-20,Meal,"Teriyaki Chicken",1,290
2021-09-20,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",3,1560
2021-09-20,"Thin-Crust Pizza","Cheesy Sausage Pizza",5,1955
2021-09-20,Starter,"Teriyaki Chicken Wings",2,400
2021-09-20,Pasta,"Seafood Marinara",3,1050
2021-09-20,"Thin-Crust Pizza","Classic Margherita Pizza",2,440
2021-09-20,"Thin-Crust Pizza","Beef Pepperoni Pizza",4,1520
2021-09-20,Drinks,Coke,13,520
2021-09-20,Starter,"Fried Calamari",1,290
2021-09-20,Starter,"Chicken Cheese Balls",3,360
2021-09-20,Starter,"French Fries",2,160
2021-09-20,Starter,"Potato Wedges",1,120
2021-09-20,"Thin-Crust Pizza","Chicken Supreme Pizza",2,660
2021-09-20,Drinks,"Water 500ml",6,90
2021-09-20,"Thick-Crust Pizza","Tandoori Chicken Pizza",2,1060
2021-09-20,"Thin-Crust Pizza","Prawn-Lime Pizza",1,750
2021-09-20,Starter,"Naga Wings",1,180
2021-09-20,Coffee,Americano,2,300
2021-09-20,Coffee,Cappuccino,2,380
2021-09-20,Drinks,Sprite,3,120
2021-09-20,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-09-20,Starter,"Prawn On Toast",1,180
2021-09-20,Drinks,Fanta,2,80
2021-09-20,Starter,"Buffalo Wings",1,190
2021-09-21,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",2,1180
2021-09-21,Starter,"Potato Wedges",4,480
2021-09-21,Sandwich,"Smoked Chicken Sandwich",1,160
2021-09-21,Drinks,Coke,7,280
2021-09-21,Coffee,Cappuccino,7,1330
2021-09-21,Coffee,Latte,4,780
2021-09-21,Salad,"Chicken Cashew Nut Salad",1,290
2021-09-21,Pasta,"Penne Alfredo",1,280
2021-09-21,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-09-21,"Pastry & Bakery","Chocolate Mousse",2,400
2021-09-21,Drinks,"Water 500ml",11,165
2021-09-21,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,2705
2021-09-21,"Thin-Crust Pizza","Classic Margherita Pizza",1,450
2021-09-21,"Thin-Crust Pizza","Four Seasons Pizza",3,1260
2021-09-21,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,840
2021-09-21,Starter,"Fried Calamari",1,290
2021-09-21,Starter,"French Fries",3,240
2021-09-21,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-09-21,"Shake & Soda","Strawberry Shake",1,270
2021-09-21,Drinks,Sprite,4,160
2021-09-21,Drinks,Fanta,1,40
2021-09-21,"Thin-Crust Pizza","Chicken Supreme Pizza",1,660
2021-09-21,Starter,"Buffalo Wings",1,190
2021-09-21,Meal,"Moroccan Chicken",5,1700
2021-09-21,"Burger with Fries","Classic Beef Burger",1,290
2021-09-21,Soup,"Cream of Mushroom",1,180
2021-09-22,"Thin-Crust Pizza","Four Seasons Pizza",2,1340
2021-09-22,Sandwich,"Club Sandwich",1,260
2021-09-22,Starter,"French Fries",3,240
2021-09-22,Coffee,Cappuccino,6,1140
2021-09-22,"Thin-Crust Pizza","BBQ Chicken  Pizza",7,3380
2021-09-22,Salad,"Chicken Caesar Salad",1,390
2021-09-22,Meal,"Teriyaki Chicken",1,290
2021-09-22,Starter,"Chicken Cheese Balls",4,480
2021-09-22,Drinks,"Water 500ml",7,105
2021-09-22,"Thin-Crust Pizza","Classic Margherita Pizza",1,450
2021-09-22,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-09-22,Drinks,Fanta,1,40
2021-09-22,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1470
2021-09-22,Drinks,Coke,1,40
2021-09-22,Starter,"Cheese Balls",2,200
2021-09-22,"Thin-Crust Pizza","Prawn-Lime Pizza",2,1090
2021-09-22,Soup,"Cream of Mushroom",1,180
2021-09-22,Salad,"Chicken Cashew Nut Salad",1,290
2021-09-22,Coffee,Latte,1,195
2021-09-22,"Pastry & Bakery",Cookie,1,120
2021-09-23,Starter,"Chicken Cheese Balls",5,600
2021-09-23,Starter,"Prawn On Toast",1,180
2021-09-23,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-09-23,Coffee,Espresso,1,130
2021-09-23,Drinks,"Water 500ml",5,75
2021-09-23,Salad,"Chicken Caesar Salad",1,390
2021-09-23,Meal,"Teriyaki Chicken",7,2030
2021-09-23,Starter,"Fried Calamari",1,290
2021-09-23,Coffee,Americano,2,300
2021-09-23,Soup,"Cream of Mushroom",2,360
2021-09-23,Starter,"French Fries",2,160
2021-09-23,"Thin-Crust Pizza","Classic Margherita Pizza",2,820
2021-09-23,"Thin-Crust Pizza","Pizza Seafood Marinara",2,1720
2021-09-23,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1290
2021-09-23,Drinks,Coke,3,120
2021-09-23,Drinks,Sprite,5,200
2021-09-23,"Thin-Crust Pizza","Prawn-Lime Pizza",1,340
2021-09-23,Sandwich,"Smoked Chicken Sandwich",2,320
2021-09-23,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,1105
2021-09-23,Starter,"Teriyaki Chicken Wings",1,200
2021-09-23,Coffee,Cappuccino,1,190
2021-09-23,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-09-23,Salad,"Garlic Mushroom with Chicken",1,260
2021-09-23,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,780
2021-09-23,Starter,"Potato Wedges",1,120
2021-09-23,Coffee,Latte,1,195
2021-09-23,Sandwich,"Club Sandwich",1,260
2021-09-24,Starter,"French Fries",6,480
2021-09-24,"Thin-Crust Pizza","Chicken Supreme Pizza",7,3780
2021-09-24,Drinks,Coke,24,960
2021-09-24,Drinks,"Water 500ml",25,375
2021-09-24,"Thin-Crust Pizza","Pizza Seafood Marinara",2,940
2021-09-24,Sandwich,"Smoked Chicken Sandwich",2,320
2021-09-24,Starter,"Teriyaki Chicken Wings",2,400
2021-09-24,Meal,"Moroccan Chicken",10,3400
2021-09-24,"Pastry & Bakery","Red Velvet Pastry",2,440
2021-09-24,"Thin-Crust Pizza","BBQ Chicken  Pizza",10,5190
2021-09-24,"Shake & Soda","Strawberry Shake",2,540
2021-09-24,"Pastry & Bakery",Croissant,2,240
2021-09-24,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,530
2021-09-24,Starter,"Fried Calamari",3,870
2021-09-24,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,745
2021-09-24,"Pastry & Bakery","Chocolate Mousse",3,600
2021-09-24,Starter,"Naga Wings",3,540
2021-09-24,"Pastry & Bakery","Brownie with Ice Cream",3,690
2021-09-24,Coffee,Cappuccino,11,2090
2021-09-24,"Thin-Crust Pizza","Four Seasons Pizza",6,3140
2021-09-24,Drinks,Fanta,11,440
2021-09-24,"Thin-Crust Pizza","Classic Margherita Pizza",1,330
2021-09-24,Starter,"Potato Wedges",3,360
2021-09-24,"Shake & Soda","Oreo Vanilla Shake",4,1120
2021-09-24,Coffee,"Caffe Mocha",1,280
2021-09-24,Sandwich,"Club Sandwich",2,520
2021-09-24,"Pastry & Bakery","Blueberry Cheese Cake",2,500
2021-09-24,Coffee,Latte,5,1015
2021-09-24,"Thin-Crust Pizza","Beef Pepperoni Pizza",6,3480
2021-09-24,Pasta,"Seafood Marinara",2,700
2021-09-24,Coffee,"Flavored Latte",1,250
2021-09-24,Starter,"Buffalo Wings",1,190
2021-09-24,"Pastry & Bakery",Cookie,1,120
2021-09-24,Soup,"Cream of Mushroom",7,1260
2021-09-24,"Burger with Fries","Classic Chicken Burger",1,220
2021-09-24,Starter,"Cheese Balls",1,100
2021-09-24,Salad,"Chicken Cashew Nut Salad",1,290
2021-09-24,"Thick-Crust Pizza","Naga Beef Pizza",2,1330
2021-09-24,Salad,"Chicken Caesar Salad",1,390
2021-09-24,Pasta,"Penne Alfredo",1,280
2021-09-24,"Shake & Soda","Blueberry Cheesecake Shake",3,900
2021-09-24,"Burger with Fries","Classic Beef Burger",1,290
2021-09-24,Drinks,Sprite,4,160
2021-09-25,"Pastry & Bakery",Cookie,4,480
2021-09-25,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,910
2021-09-25,"Thin-Crust Pizza","Corn & Cheese Pizza",2,820
2021-09-25,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,700
2021-09-25,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,590
2021-09-25,Coffee,Cappuccino,6,1140
2021-09-25,"Pastry & Bakery","Blueberry Cheese Cake",2,500
2021-09-25,Starter,"French Fries",2,160
2021-09-25,Coffee,Americano,4,620
2021-09-25,Drinks,"Water 500ml",10,150
2021-09-25,Soup,"Cream of Mushroom",2,360
2021-09-25,"Thin-Crust Pizza","Classic Margherita Pizza",1,330
2021-09-25,Sandwich,"Croissant Sandwich",2,380
2021-09-25,"Thick-Crust Pizza","Tandoori Chicken Pizza",2,500
2021-09-25,Meal,"Teriyaki Chicken",1,290
2021-09-25,Drinks,Coke,15,600
2021-09-25,Starter,"Cheese Balls",1,100
2021-09-25,Salad,"Garlic Mushroom with Chicken",2,520
2021-09-25,Starter,"Teriyaki Chicken Wings",1,200
2021-09-25,Coffee,Latte,3,585
2021-09-25,Sandwich,"Smoked Chicken Sandwich",1,160
2021-09-25,"Thin-Crust Pizza","Chicken Supreme Pizza",2,1320
2021-09-25,Pasta,"Fettuccine Baked Pasta",1,360
2021-09-25,Salad,"Sauteed Garlic Mushroom",1,200
2021-09-25,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,960
2021-09-25,Starter,"Prawn On Toast",1,180
2021-09-25,Starter,"Buffalo Wings",1,190
2021-09-25,Coffee,"Caffe Mocha",1,280
2021-09-25,Drinks,Sprite,1,40
2021-09-25,Starter,"Potato Wedges",1,120
2021-09-25,"Thin-Crust Pizza","Four Seasons Pizza",1,760
2021-09-25,Pasta,"Penne Alfredo",1,280
2021-09-26,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,2065
2021-09-26,Starter,"Naga Wings",1,180
2021-09-26,"Thin-Crust Pizza","Classic Margherita Pizza",3,660
2021-09-26,Starter,"Buffalo Wings",1,190
2021-09-26,Sandwich,"Smoked Chicken Sandwich",4,640
2021-09-26,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,900
2021-09-26,Meal,"Fish & Chips",1,420
2021-09-26,Drinks,Coke,22,880
2021-09-26,Coffee,Latte,2,390
2021-09-26,Coffee,"Flavored Latte",1,250
2021-09-26,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-09-26,Coffee,Espresso,2,280
2021-09-26,Pasta,"Fettuccine Baked Pasta",2,720
2021-09-26,"Thin-Crust Pizza","Chicken Supreme Pizza",2,810
2021-09-26,Starter,"Chicken Cheese Balls",3,360
2021-09-26,Drinks,Sprite,1,40
2021-09-26,Drinks,"Water 500ml",6,90
2021-09-26,Sandwich,"Croissant Sandwich",1,190
2021-09-26,Coffee,Cappuccino,3,570
2021-09-26,Salad,"Chicken Cashew Nut Salad",1,290
2021-09-26,Soup,"Seafood Clear",1,240
2021-09-26,Soup,"Cream of Mushroom",1,180
2021-09-26,Starter,"Fried Calamari",2,580
2021-09-26,"Thin-Crust Pizza","Four Seasons Pizza",1,1030
2021-09-26,Pasta,"Penne Alfredo",2,560
2021-09-26,Steak,"T-Bone (330-350 gms)",1,1450
2021-09-26,Steak,"Chicken Butterfly",1,490
2021-09-26,"Shake & Soda","Apple Soda",1,280
2021-09-26,Drinks,Fanta,2,80
2021-09-26,Coffee,"Caffe Mocha",1,260
2021-09-26,Sandwich,"Club Sandwich",1,260
2021-09-26,"Burger with Fries","BBQ Chicken Burger",1,260
2021-09-26,Starter,"French Fries",2,160
2021-09-26,Starter,"Teriyaki Chicken Wings",1,200
2021-09-26,Meal,"Moroccan Chicken",2,680
2021-09-27,Coffee,Espresso,2,260
2021-09-27,Meal,"Teriyaki Chicken",3,870
2021-09-27,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,250
2021-09-27,Drinks,"Water 500ml",6,90
2021-09-27,"Thin-Crust Pizza","Chicken Supreme Pizza",2,960
2021-09-27,Starter,"French Fries",2,160
2021-09-27,Tea,"Green Tea & Mint",2,300
2021-09-27,Coffee,Cappuccino,3,570
2021-09-27,"Pastry & Bakery",Cookie,2,240
2021-09-27,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-09-27,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,840
2021-09-27,Starter,"Chicken Cheese Balls",3,360
2021-09-27,Coffee,Latte,3,585
2021-09-27,Drinks,Sprite,2,80
2021-09-27,Pasta,"Fettuccine Baked Pasta",1,360
2021-09-27,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-09-27,Pasta,"Penne Alfredo",1,280
2021-09-27,Salad,"Chicken Cashew Nut Salad",2,580
2021-09-27,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-09-27,Drinks,Fanta,2,80
2021-09-27,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-09-27,Coffee,Americano,1,170
2021-09-27,Drinks,Coke,5,200
2021-09-27,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-09-27,Salad,"Sauteed Garlic Mushroom",1,200
2021-09-27,Meal,"Moroccan Chicken",1,340
2021-09-27,Soup,"Cream of Mushroom",2,360
2021-09-27,Starter,"Buffalo Wings",1,190
2021-09-27,Sandwich,"Croissant Sandwich",1,190
2021-09-27,Salad,"Garlic Mushroom with Chicken",1,260
2021-09-27,"Thin-Crust Pizza","BBQ Chicken  Pizza",1,640
2021-09-28,Starter,"Cheese Balls",2,200
2021-09-28,Sandwich,"Smoked Chicken Sandwich",2,320
2021-09-28,Coffee,Cappuccino,1,190
2021-09-28,"Pastry & Bakery",Cookie,1,120
2021-09-28,Drinks,"Water 500ml",6,90
2021-09-28,Starter,"Chicken Cheese Balls",3,360
2021-09-28,Pasta,"Penne Alfredo",1,280
2021-09-28,Coffee,Americano,1,150
2021-09-28,"Pastry & Bakery",Croissant,1,120
2021-09-28,Meal,"Moroccan Chicken",1,340
2021-09-28,Coffee,Latte,3,585
2021-09-28,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-09-28,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1610
2021-09-28,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-09-28,"Thin-Crust Pizza","Chicken Supreme Pizza",4,3070
2021-09-28,Starter,"French Fries",4,320
2021-09-28,Soup,"Cream of Mushroom",2,360
2021-09-28,"Burger with Fries","BBQ Chicken Burger",1,260
2021-09-28,Sandwich,"Croissant Sandwich",1,190
2021-09-28,Drinks,Coke,6,240
2021-09-28,Meal,"Teriyaki Chicken",2,580
2021-09-28,Salad,"Chicken Caesar Salad",1,390
2021-09-28,"Shake & Soda","Apple Soda",1,280
2021-09-28,Starter,"Teriyaki Chicken Wings",1,200
2021-09-28,Drinks,Fanta,4,160
2021-09-28,Starter,"Potato Wedges",2,240
2021-09-28,Starter,"Naga Wings",1,180
2021-09-28,Starter,"Buffalo Wings",1,190
2021-09-29,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,745
2021-09-29,Starter,"Chicken Cheese Balls",3,360
2021-09-29,Drinks,Coke,5,200
2021-09-29,Soup,"Cream of Mushroom",4,720
2021-09-29,"Burger with Fries","BBQ Chicken Burger",1,260
2021-09-29,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,2380
2021-09-29,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1745
2021-09-29,"Thin-Crust Pizza","Classic Margherita Pizza",1,330
2021-09-29,Starter,"Fried Calamari",2,580
2021-09-29,Meal,"Fish & Chips",2,840
2021-09-29,Pasta,"Penne Alfredo",1,280
2021-09-29,Coffee,Cappuccino,5,1070
2021-09-29,"Thin-Crust Pizza","Four Seasons Pizza",4,2155
2021-09-29,"Shake & Soda","Apple Soda",2,560
2021-09-29,"Thin-Crust Pizza","Chicken Supreme Pizza",1,480
2021-09-29,Starter,"French Fries",2,160
2021-09-29,Drinks,"Water 500ml",7,105
2021-09-29,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-09-29,"Shake & Soda","Strawberry Shake",1,270
2021-09-29,Starter,"Naga Wings",1,180
2021-09-29,Starter,"Cheese Balls",2,200
2021-09-29,Meal,"Moroccan Chicken",2,680
2021-09-29,Drinks,Fanta,1,40
2021-09-29,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,530
2021-09-29,Coffee,Espresso,3,390
2021-09-29,Meal,"Teriyaki Chicken",1,290
2021-09-29,Drinks,Sprite,2,80
2021-09-29,Sandwich,"Club Sandwich",1,260
2021-09-29,Sandwich,"Croissant Sandwich",1,190
2021-09-30,Starter,"Chicken Cheese Balls",1,120
2021-09-30,"Thin-Crust Pizza","Chicken Supreme Pizza",6,2280
2021-09-30,Coffee,Cappuccino,5,950
2021-09-30,Pasta,"Fettuccine Baked Pasta",2,720
2021-09-30,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,1415
2021-09-30,Soup,"Cream of Mushroom",4,720
2021-09-30,Starter,"Naga Wings",2,360
2021-09-30,Drinks,Coke,14,560
2021-09-30,Drinks,"Water 500ml",11,165
2021-09-30,Starter,"Potato Wedges",4,480
2021-09-30,Starter,"Teriyaki Chicken Wings",1,200
2021-09-30,Starter,"French Fries",3,240
2021-09-30,Drinks,Fanta,2,80
2021-09-30,Starter,"Cheese Balls",3,300
2021-09-30,"Burger with Fries","BBQ Chicken Burger",1,260
2021-09-30,Drinks,Sprite,1,40
2021-09-30,Tea,"Earl Grey",1,140
2021-09-30,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,960
2021-09-30,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-09-30,"Thin-Crust Pizza","Prawn-Lime Pizza",1,340
2021-09-30,Starter,"Buffalo Wings",3,570
2021-09-30,Coffee,Americano,2,320
2021-09-30,"Shake & Soda","Blueberry Cheesecake Shake",1,300
2021-09-30,Starter,"Prawn On Toast",2,360
2021-09-30,"Thin-Crust Pizza","Four Seasons Pizza",2,1120
2021-09-30,Pasta,"Spaghetti Bolognese",2,600
2021-09-30,Pasta,"Penne Alfredo",3,840
2021-09-30,"Burger with Fries","Classic Beef Burger",3,870
2021-09-30,Pasta,"Seafood Marinara",2,700
2021-09-30,"Thin-Crust Pizza","Classic Margherita Pizza",1,450
2021-09-30,Starter,"Fried Calamari",1,290
2021-09-30,Salad,"Chicken Cashew Nut Salad",1,290
2021-09-30,Coffee,Latte,3,585
2021-09-30,Sandwich,"Croissant Sandwich",2,380
2021-09-30,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-09-30,Sandwich,"Club Sandwich",2,520
2021-10-01,"Thin-Crust Pizza","Vegetarian's Delight",1,250
2021-10-01,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,2140
2021-10-01,Coffee,Cappuccino,13,1330
2021-10-01,"Pastry & Bakery",Cookie,1,120
2021-10-01,Sandwich,"Club Sandwich",3,780
2021-10-01,Starter,"Cheese Balls",2,200
2021-10-01,Coffee,Latte,10,975
2021-10-01,"Thin-Crust Pizza","Four Seasons Pizza",4,3170
2021-10-01,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,3940
2021-10-01,Starter,"Potato Wedges",1,120
2021-10-01,Starter,"French Fries",2,160
2021-10-01,Coffee,"Caffe Mocha",2,280
2021-10-01,"Pastry & Bakery","Chocolate Mousse",2,400
2021-10-01,Drinks,Coke,16,640
2021-10-01,Drinks,Fanta,6,240
2021-10-01,Sandwich,"Croissant Sandwich",2,380
2021-10-01,Starter,"Naga Wings",1,180
2021-10-01,Starter,"Chicken Cheese Balls",3,360
2021-10-01,Coffee,Americano,2,170
2021-10-01,"Thin-Crust Pizza","Chicken Supreme Pizza",4,2195
2021-10-01,"Thin-Crust Pizza","Corn & Cheese Pizza",2,820
2021-10-01,Pasta,"Penne Alfredo",1,280
2021-10-01,Drinks,"Water 500ml",13,195
2021-10-01,Soup,"Cream of Mushroom",5,900
2021-10-01,Sandwich,"Smoked Chicken Sandwich",1,160
2021-10-01,Coffee,"Flavored Latte",6,750
2021-10-01,Drinks,Sprite,7,280
2021-10-01,"Thin-Crust Pizza","Classic Margherita Pizza",1,600
2021-10-01,Coffee,Macchiato,2,175
2021-10-01,Meal,"Teriyaki Chicken",6,1740
2021-10-01,"Thick-Crust Pizza","Naga Beef Pizza",1,590
2021-10-01,"Thick-Crust Pizza","Tandoori Chicken Pizza",2,1480
2021-10-01,"Shake & Soda","Blueberry Cheesecake Shake",1,300
2021-10-01,"Burger with Fries","Classic Chicken Burger",2,480
2021-10-01,"Pastry & Bakery",Croissant,1,120
2021-10-01,Starter,"Prawn On Toast",1,180
2021-10-01,Salad,"Chicken Cashew Nut Salad",2,580
2021-10-01,"Pastry & Bakery","Brownie with Ice Cream",3,690
2021-10-01,Meal,"Mongolian Beef",1,380
2021-10-01,Meal,"Fish & Chips",2,840
2021-10-01,Pasta,"Seafood Marinara",2,700
2021-10-01,Salad,"Garlic Mushroom with Chicken",2,520
2021-10-01,Steak,"T-Bone (330-350 gms)",2,2900
2021-10-01,Meal,"Moroccan Chicken",2,680
2021-10-01,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-01,"Thin-Crust Pizza","Prawn-Lime Pizza",1,1050
2021-10-01,Soup,"Seafood Clear",1,240
2021-10-02,Drinks,"Water 500ml",13,195
2021-10-02,Drinks,Coke,14,560
2021-10-02,Meal,"Teriyaki Chicken",1,290
2021-10-02,Pasta,"Penne Alfredo",1,280
2021-10-02,Coffee,Espresso,1,130
2021-10-02,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-10-02,Coffee,"Flavored Latte",1,250
2021-10-02,Coffee,Cappuccino,4,760
2021-10-02,Salad,"Chicken Cashew Nut Salad",3,870
2021-10-02,Soup,"Cream of Mushroom",2,360
2021-10-02,Starter,"Chicken Cheese Balls",3,360
2021-10-02,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,600
2021-10-02,Starter,"Teriyaki Chicken Wings",1,200
2021-10-02,Starter,"Buffalo Wings",2,380
2021-10-02,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-02,Coffee,Americano,2,320
2021-10-02,"Shake & Soda","Oreo Vanilla Shake",2,560
2021-10-02,Drinks,Sprite,6,240
2021-10-02,"Thin-Crust Pizza","Prawn-Lime Pizza",1,510
2021-10-02,"Thin-Crust Pizza","Pizza Seafood Marinara",2,1120
2021-10-02,"Thin-Crust Pizza","Four Seasons Pizza",2,1570
2021-10-02,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1380
2021-10-02,Starter,"French Fries",3,240
2021-10-02,Soup,"Hot & Sour",1,185
2021-10-02,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-10-02,Sandwich,"Smoked Chicken Sandwich",2,320
2021-10-02,"Burger with Fries","BBQ Chicken Burger",1,260
2021-10-02,"Pastry & Bakery","Chocolate Mousse",1,200
2021-10-02,Coffee,Latte,1,195
2021-10-03,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,530
2021-10-03,Starter,"Buffalo Wings",2,380
2021-10-03,Starter,"Chicken Cheese Balls",2,240
2021-10-03,Starter,"French Fries",6,480
2021-10-03,Coffee,Cappuccino,4,760
2021-10-03,Meal,"Mongolian Beef",4,1520
2021-10-03,Starter,"Potato Wedges",1,120
2021-10-03,Starter,"Prawn On Toast",2,360
2021-10-03,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,960
2021-10-03,"Thin-Crust Pizza","Chicken Supreme Pizza",5,3220
2021-10-03,Meal,"Teriyaki Chicken",6,1740
2021-10-03,Drinks,Fanta,6,240
2021-10-03,Drinks,Sprite,7,280
2021-10-03,Drinks,Coke,12,480
2021-10-03,"Thin-Crust Pizza","Pizza Seafood Marinara",2,760
2021-10-03,Drinks,"Water 500ml",15,225
2021-10-03,Pasta,"Fettuccine Baked Pasta",1,360
2021-10-03,Meal,"Fish & Chips",2,840
2021-10-03,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1020
2021-10-03,Pasta,"Spaghetti Bolognese",1,300
2021-10-03,"Shake & Soda","Blueberry Cheesecake Shake",2,600
2021-10-03,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-03,"Thin-Crust Pizza","Classic Margherita Pizza",2,820
2021-10-03,Coffee,Latte,2,390
2021-10-03,Starter,"Teriyaki Chicken Wings",1,200
2021-10-03,"Shake & Soda","Lime Soda",3,780
2021-10-03,Pasta,"Seafood Marinara",2,700
2021-10-03,"Burger with Fries","BBQ Chicken Burger",3,780
2021-10-03,Pasta,"Penne Alfredo",2,560
2021-10-03,"Thick-Crust Pizza","Naga Beef Pizza",1,590
2021-10-03,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-10-03,Starter,"Fried Calamari",1,290
2021-10-03,Meal,"Moroccan Chicken",1,340
2021-10-03,Starter,"Naga Wings",2,360
2021-10-04,"Thin-Crust Pizza","Chicken Supreme Pizza",1,330
2021-10-04,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1985
2021-10-04,"Thin-Crust Pizza","Beef Pepperoni Pizza",5,2445
2021-10-04,Starter,"Potato Wedges",4,480
2021-10-04,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-04,Drinks,Fanta,6,240
2021-10-04,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-10-04,Meal,"Teriyaki Chicken",2,580
2021-10-04,Drinks,"Water 500ml",10,150
2021-10-04,Coffee,Cappuccino,3,570
2021-10-04,Meal,"Moroccan Chicken",1,340
2021-10-04,Starter,"French Fries",2,160
2021-10-04,Drinks,Coke,2,80
2021-10-04,Salad,"Chicken Cashew Nut Salad",2,580
2021-10-04,"Burger with Fries","Classic Chicken Burger",1,240
2021-10-04,Sandwich,"Club Sandwich",1,260
2021-10-04,Pasta,"Penne Alfredo",1,280
2021-10-04,Soup,"Cream of Mushroom",4,720
2021-10-04,Starter,"Chicken Cheese Balls",1,120
2021-10-04,"Pastry & Bakery","Brownie with Ice Cream",2,460
2021-10-04,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,610
2021-10-04,"Pastry & Bakery",Cookie,2,240
2021-10-04,Coffee,Espresso,1,130
2021-10-04,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-10-04,Coffee,Americano,1,150
2021-10-04,Coffee,Latte,1,195
