orderDate,categoryTitle,dishTitle,orderQuantity,orderPrice
2022-05-20,"Sandwich & Burger","BBQ Chicken Burger",1,260
2022-05-20,"Thin-Crust Pizza","Four Seasons Pizza",1,760
2022-05-20,"Starter & Soup","French Fries",1,100
2022-05-20,Drinks,"Zero Coke Can",3,150
2022-05-20,"Thin-Crust Pizza","Vegetarian's Delight",1,375
2022-05-20,"Starter & Soup","Chicken Cheese Balls",3,450
2022-05-20,Snack,"Naga Wings",3,540
2022-05-20,Snack,"Chicken & Chips",2,560
2022-05-20,"Starter & Soup","Hot & Sour",2,380
2022-05-20,"Quick Meal & Salad","Garlic Mushroom with Chicken",1,290
2022-05-20,"Shake & Soda","Strawberry Shake",1,240
2022-05-20,Pasta,"Penne Alfredo",1,290
2022-05-20,Meal,"Mongolian Beef",1,350
2022-05-20,Meal,"Grilled Dory",1,450
2022-05-20,Meal,"Teriyaki Chicken",3,930
2022-05-20,Coffee,"White Mocha",1,280
2022-05-20,"Sandwich & Burger","Peri Peri Beef Burger",1,310
2022-05-20,"Starter & Soup","Tom Yum Soup",1,220
2022-05-21,Meal,"Teriyaki Chicken",6,1860
2022-05-21,Meal,"Mongolian Beef",1,350
2022-05-21,Drinks,Coke,10,500
2022-05-21,Drinks,Fanta,6,300
2022-05-21,"Sandwich & Burger","BBQ Chicken Burger",2,520
2022-05-21,"Starter & Soup","French Fries",6,600
2022-05-21,"Sandwich & Burger","Club Sandwich",1,260
2022-05-21,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,700
2022-05-21,Drinks,"Water 500ml",6,90
2022-05-21,"Thin-Crust Pizza","Classic Margherita Pizza",1,250
2022-05-21,"Starter & Soup","Thai Soup",8,1680
2022-05-21,"Starter & Soup","Cream of Mushroom",2,390
2022-05-21,"Starter & Soup","Chicken Cheese Balls",6,900
2022-05-21,"Thin-Crust Pizza","Chicken Supreme Pizza",2,1235
2022-05-21,Coffee,Cappuccino,7,1260
2022-05-21,Coffee,Latte,8,1600
2022-05-21,"Shake & Soda","Chocolate Shake",1,240
2022-05-21,"Pastry & Bakery","Brownie with Ice Cream",1,180
2022-05-21,"Quick Meal & Salad","Chicken Cashew Nut Salad",4,1160
2022-05-21,"Quick Meal & Salad","Spicy Rice with Chicken Satay",1,210
2022-05-21,Coffee,"Flavored Latte",2,500
2022-05-21,"Shake & Soda","Virgin Mojito/Nojito",1,240
2022-05-21,"Sandwich & Burger","Smoked Chicken Sandwich",1,190
2022-05-21,"Shake & Soda","Apple Soda",1,230
2022-05-21,"Starter & Soup","Seafood Clear",2,480
2022-05-21,Pasta,"Penne Alfredo",1,290
2022-05-21,"Starter & Soup","Potato Wedges",2,240
2022-05-21,"Thin-Crust Pizza","Vegetarian's Delight",1,260
2022-05-21,Snack,"Teriyaki Chicken Wings",1,200
2022-05-21,"Pastry & Bakery","Fudge Brownie",2,200
2022-05-21,"Sandwich & Burger","Classic Chicken Burger",3,720
2022-05-21,"Thin-Crust Pizza","Four Seasons Pizza",2,720
2022-05-21,Snack,"Fried Calamari",2,620
2022-05-21,"Shake & Soda","Oreo Vanilla Shake",1,250
2022-05-21,Coffee,"Caffe Mocha",1,300
2022-05-21,"Shake & Soda","Blueberry Cheesecake Shake",1,290
2022-05-21,Coffee,Espresso,1,120
2022-05-21,Snack,"Chicken & Chips",1,280
2022-05-21,Drinks,"Soda water (Schweppes)",1,120
2022-05-22,Meal,"Moroccan Chicken",1,340
2022-05-22,"Quick Meal & Salad","Spicy Rice with Chicken Satay",3,630
2022-05-22,"Starter & Soup","Thai Soup",2,420
2022-05-22,Drinks,Coke,19,950
2022-05-22,Coffee,"Flavored Latte",1,250
2022-05-22,Drinks,"Water 500ml",11,165
2022-05-22,"Quick Meal & Salad","Chicken Cashew Nut Salad",2,580
2022-05-22,"Sandwich & Burger","Smoked Chicken Sandwich",3,570
2022-05-22,Coffee,Cappuccino,5,960
2022-05-22,Pasta,"Spaghetti Bolognese",1,300
2022-05-22,"Starter & Soup","Cheese Balls",3,300
2022-05-22,"Sandwich & Burger","BBQ Chicken Burger",1,260
2022-05-22,Coffee,Latte,5,900
2022-05-22,"Starter & Soup","Chicken Cheese Balls",1,150
2022-05-22,"Thin-Crust Pizza","Classic Margherita Pizza",2,500
2022-05-22,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,350
2022-05-22,"Shake & Soda","Lime Soda",5,1100
2022-05-22,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1400
2022-05-22,Drinks,Fanta,1,50
2022-05-22,"Starter & Soup","Cream of Mushroom",1,195
2022-05-22,"Thin-Crust Pizza","Four Seasons Pizza",2,900
2022-05-22,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,540
2022-05-22,"Shake & Soda","Apple Soda",1,230
2022-05-22,"Sandwich & Burger","Hawaiian Chicken Burger",1,280
2022-05-22,"Shake & Soda","Virgin Mojito/Nojito",2,480
2022-05-22,"Starter & Soup","French Fries",2,200
2022-05-22,Meal,"Fish & Chips",4,1680
2022-05-22,"Sandwich & Burger","Club Sandwich",3,780
2022-05-22,"Sandwich & Burger","Classic Beef Burger",1,290
2022-05-22,"Pastry & Bakery","Chocolate Chips Cookie",1,65
2022-05-22,"Pastry & Bakery","Oats Almond Cookie",1,70
2022-05-22,Pasta,"Fettuccine Creme Lime",1,270
2022-05-22,Snack,"Buffalo Wings",2,380
2022-05-22,Drinks,"Dry Ginger Ale (Schweppes)",1,220
2022-05-22,Snack,"Naga Wings",1,180
2022-05-22,Coffee,Americano,1,140
2022-05-22,"Quick Meal & Salad","Greek Salad",1,210
2022-05-22,"Shake & Soda","Oreo Vanilla Shake",1,250
2022-05-23,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1380
2022-05-23,"Starter & Soup","Cheese Balls",2,200
2022-05-23,Breakfast,"Full English Breakfast",1,250
2022-05-23,Drinks,Coke,14,700
2022-05-23,"Quick Meal & Salad","Spicy Rice with Prawn Tempura",1,225
2022-05-23,"Starter & Soup","Chicken Cheese Balls",3,450
2022-05-23,"Starter & Soup","Potato Wedges",2,240
2022-05-23,Drinks,Fanta,8,400
2022-05-23,Drinks,"Water 500ml",17,255
2022-05-23,"Thin-Crust Pizza","BBQ Chicken  Pizza",7,2970
2022-05-23,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,320
2022-05-23,"Shake & Soda","Chocolate Shake",1,240
2022-05-23,"Thin-Crust Pizza","Classic Margherita Pizza",1,360
2022-05-23,"Quick Meal & Salad","Spicy Rice with Chicken Satay",5,1050
2022-05-23,"Pastry & Bakery","Chocolate Chips Cookie",4,260
2022-05-23,Steak,"Rib-Eye (330 - 350 gms)",1,1380
2022-05-23,Meal,"Mongolian Beef",2,700
2022-05-23,"Starter & Soup","Cream of Mushroom",2,390
2022-05-23,Snack,"Prawn Tempura",1,280
2022-05-23,"Sandwich & Burger","BBQ Chicken Burger",1,260
2022-05-23,Pasta,"Fettuccine Baked Pasta",4,1440
2022-05-23,Coffee,Cappuccino,2,360
2022-05-23,"Sandwich & Burger","Club Sandwich",1,260
2022-05-23,"Quick Meal & Salad","Sauteed Garlic Mushroom",1,240
2022-05-23,"Sandwich & Burger","Smoked Chicken Sandwich",2,380
2022-05-23,"Thin-Crust Pizza","Pizza Seafood Marinara",1,810
2022-05-23,"Starter & Soup","Thai Soup",2,420
2022-05-23,Meal,"Lemon Chicken",1,350
2022-05-23,"Starter & Soup","Seafood Clear",2,480
2022-05-23,Snack,"Fried Calamari",1,310
2022-05-23,Meal,"Grilled Dory",1,450
2022-05-23,"Pastry & Bakery","Blueberry Cheese Cake",1,290
2022-05-23,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,700
2022-05-24,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1560
2022-05-24,"Thin-Crust Pizza","Corn & Cheese Pizza",2,670
2022-05-24,"Thin-Crust Pizza","Cheesy Sausage Pizza",4,1435
2022-05-24,"Starter & Soup","Cream of Mushroom",1,195
2022-05-24,Coffee,Latte,4,720
2022-05-24,Drinks,"Water 500ml",6,90
2022-05-24,"Starter & Soup","Cheese Balls",3,300
2022-05-24,"Starter & Soup","Chicken Cheese Balls",3,450
2022-05-24,"Shake & Soda","Blueberry Cheesecake Shake",2,580
2022-05-24,"Starter & Soup","Potato Wedges",3,360
2022-05-24,Drinks,Coke,18,900
2022-05-24,"Thin-Crust Pizza","Pizza Seafood Marinara",2,760
2022-05-24,"Quick Meal & Salad","Spicy Rice with Chicken Satay",2,420
2022-05-24,Pasta,"Spaghetti Bolognese",1,300
2022-05-24,"Starter & Soup","Thai Soup",3,630
2022-05-24,Meal,"Fish & Chips",1,420
2022-05-24,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,515
2022-05-24,Pasta,"Penne Alfredo",1,290
2022-05-24,Coffee,Cappuccino,2,360
2022-05-24,"Quick Meal & Salad","Garlic Mushroom with Chicken",1,290
2022-05-24,"Pastry & Bakery","Brownie with Ice Cream",2,360
2022-05-24,"Shake & Soda","Oreo Vanilla Shake",1,250
2022-05-24,"Shake & Soda","Chocolate Shake",1,240
2022-05-24,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,510
2022-05-24,Pasta,"Fettuccine Baked Pasta",1,360
2022-05-24,Snack,"Fried Calamari",1,310
2022-05-24,"Thin-Crust Pizza","Four Seasons Pizza",1,360
2022-05-24,Snack,"Naga Wings",1,180
2022-05-24,Drinks,Fanta,1,50
2022-05-24,"Thick-Crust Pizza","Chicken Fiesta",1,910
2022-05-24,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2022-05-24,NaN,"Glass of ice",2,20
2022-05-24,"Thin-Crust Pizza","Classic Margherita Pizza",1,250
2022-05-24,"Sandwich & Burger","BBQ Chicken Burger",1,260
2022-05-24,Snack,"Buffalo Wings",1,190
2022-05-24,"Thin-Crust Pizza","Chicken Supreme Pizza",1,350
2022-05-24,"Starter & Soup","French Fries",1,100
2022-05-24,"Sandwich & Burger","Naga Beef Burger",1,300
2022-05-24,"Sandwich & Burger","Smoked Chicken Sandwich",1,190
2022-05-24,Tea,"Ceylon Supreme/Premium",1,140
2022-05-25,"Starter & Soup","Chicken Cheese Balls",4,600
2022-05-25,Drinks,Coke,17,850
2022-05-25,Drinks,Fanta,8,400
2022-05-25,Snack,"Naga Wings",1,180
2022-05-25,Snack,"Teriyaki Chicken Wings",1,200
2022-05-25,"Starter & Soup","Potato Wedges",4,480
2022-05-25,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1050
2022-05-25,"Thin-Crust Pizza","Pizza Seafood Marinara",1,810
2022-05-25,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,2040
2022-05-25,"Starter & Soup","French Fries",5,500
2022-05-25,"Quick Meal & Salad","Spicy Rice with Chicken Satay",2,420
2022-05-25,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,500
2022-05-25,Drinks,"Water 500ml",7,105
2022-05-25,"Starter & Soup","Cheese Balls",2,200
2022-05-25,"Thin-Crust Pizza","Four Seasons Pizza",1,360
2022-05-25,"Pastry & Bakery","Brownie with Ice Cream",1,180
2022-05-25,"Sandwich & Burger","Club Sandwich",1,260
2022-05-25,"Thin-Crust Pizza","Classic Margherita Pizza",1,250
2022-05-25,Tea,"Green Tea & Mint",1,130
2022-05-25,Coffee,Latte,2,400
2022-05-25,"Pastry & Bakery","Oats Almond Cookie",3,210
2022-05-25,"Shake & Soda","Blueberry Cheesecake Shake",1,290
2022-05-25,"Starter & Soup","Seafood Clear",2,480
2022-05-26,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2022-05-26,Coffee,Cappuccino,4,720
2022-05-26,Coffee,Latte,2,360
2022-05-26,"Starter & Soup","Chicken Cheese Balls",5,750
2022-05-26,Snack,"Prawn Tempura",1,280
2022-05-26,Drinks,"Water 500ml",4,60
2022-05-26,Pasta,"Fettuccine Creme Lime",1,270
2022-05-26,Pasta,"Penne Alfredo",2,580
2022-05-26,Drinks,Coke,10,500
2022-05-26,"Sandwich & Burger","Smoked Chicken Sandwich",3,570
2022-05-26,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1720
2022-05-26,"Starter & Soup","French Fries",3,300
2022-05-26,"Starter & Soup","Hot & Sour",1,190
2022-05-26,Drinks,Fanta,1,50
2022-05-26,Pasta,"Spaghetti Bolognese",2,600
2022-05-26,"Starter & Soup","Cream of Mushroom",2,390
2022-05-26,Snack,"Naga Wings",1,180
2022-05-26,"Pastry & Bakery","Munchie Brownie",1,90
2022-05-26,"Thin-Crust Pizza","Four Seasons Pizza",2,900
2022-05-26,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,510
2022-05-26,"Sandwich & Burger","BBQ Chicken Burger",2,520
2022-05-26,"Sandwich & Burger","Peri Peri Beef Burger",1,310
2022-05-26,Meal,"Fish & Chips",1,420
2022-05-26,"Thin-Crust Pizza","Classic Margherita Pizza",1,250
2022-05-26,Pasta,"Fettuccine Baked Pasta",1,360
2022-05-26,"Thin-Crust Pizza","Pizza Seafood Marinara",1,600
2022-05-26,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,1065
2022-05-26,"Starter & Soup","Seafood Clear",2,480
2022-05-26,Steak,"Rib-Eye (330 - 350 gms)",1,1380
2022-05-26,Pasta,"Spaghetti Aglio e Olio",1,270
2022-05-27,"Quick Meal & Salad","Spicy Rice with Chicken Satay",3,630
2022-05-27,Drinks,Coke,15,750
2022-05-27,"Starter & Soup","French Fries",11,1100
2022-05-27,"Quick Meal & Salad","Sauteed Garlic Mushroom",1,240
2022-05-27,Snack,"Naga Wings",5,900
2022-05-27,Pasta,"Penne Alfredo",2,580
2022-05-27,Drinks,Fanta,4,200
2022-05-27,Meal,"Moroccan Chicken",2,680
2022-05-27,Meal,"Lemon Chicken",1,350
2022-05-27,Drinks,"Water 500ml",12,180
2022-05-27,"Sandwich & Burger","Club Sandwich",1,260
2022-05-27,"Starter & Soup","Chicken Cheese Balls",1,150
2022-05-27,"Starter & Soup","Potato Wedges",5,600
2022-05-27,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,475
2022-05-27,"Starter & Soup","Cheese Balls",2,200
2022-05-27,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,350
2022-05-27,"Thin-Crust Pizza","Four Seasons Pizza",3,1440
2022-05-27,Coffee,Latte,9,1900
2022-05-27,Pasta,"Seafood Marinara",1,350
2022-05-27,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2022-05-27,Snack,"Buffalo Wings",1,190
2022-05-27,"Starter & Soup","Seafood Clear",1,240
2022-05-27,Meal,"Teriyaki Chicken",1,310
2022-05-27,"Shake & Soda","Lime Soda",1,220
2022-05-27,"Sandwich & Burger","Smoked Chicken Sandwich",1,190
2022-05-27,"Shake & Soda","Virgin Mojito/Nojito",1,240
2022-05-27,"Thin-Crust Pizza","BBQ Chicken  Pizza",1,350
2022-05-27,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1380
2022-05-27,"Sandwich & Burger","Classic Beef Burger",1,290
2022-05-27,"Thin-Crust Pizza","Classic Margherita Pizza",1,360
2022-05-27,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,660
2022-05-27,"Quick Meal & Salad","Spicy Rice with Prawn Tempura",1,225
2022-05-27,Pasta,"Fettuccine Baked Pasta",2,720
2022-05-27,"Sandwich & Burger","Classic Chicken Burger",1,240
2022-05-27,NaN,"Extra yellow rice",1,80
2022-05-28,"Starter & Soup","Potato Wedges",1,120
2022-05-28,Snack,"Buffalo Wings",1,190
2022-05-28,Pasta,"Seafood Marinara",1,350
2022-05-28,Drinks,"Water 500ml",16,240
2022-05-28,Drinks,Coke,11,550
2022-05-28,"Pastry & Bakery","Blueberry Cheese Cake",1,290
2022-05-28,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,2040
2022-05-28,Coffee,Cappuccino,8,1440
2022-05-28,Snack,"Naga Wings",2,360
2022-05-28,"Quick Meal & Salad","Spicy Rice with Prawn Tempura",3,675
2022-05-28,Meal,"Moroccan Chicken",3,1020
2022-05-28,"Quick Meal & Salad","Greek Salad",1,280
2022-05-28,"Thin-Crust Pizza","Corn & Cheese Pizza",2,540
2022-05-28,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2022-05-28,"Thin-Crust Pizza","Four Seasons Pizza",3,1260
2022-05-28,Pasta,"Penne Alfredo",2,580
2022-05-28,"Pastry & Bakery","Oats Almond Cookie",3,210
2022-05-28,Pasta,"Fettuccine Baked Pasta",2,720
2022-05-28,Drinks,Fanta,2,100
2022-05-28,"Pastry & Bakery","Chocolate Chips Cookie",2,130
2022-05-28,Coffee,Americano,1,140
2022-05-28,"Starter & Soup","Cream of Mushroom",5,975
2022-05-28,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,1030
2022-05-28,"Quick Meal & Salad","Steamed Rice with Honey-Ginger Chicken",1,240
2022-05-28,"Thick-Crust Pizza","Tandoori Chicken Pizza",2,1000
2022-05-28,Snack,"Teriyaki Chicken Wings",2,400
2022-05-28,"Sandwich & Burger","BBQ Chicken Burger",3,760
2022-05-28,"Starter & Soup","Cheese Balls",3,300
2022-05-28,"Shake & Soda","Oreo Vanilla Shake",1,250
2022-05-28,"Sandwich & Burger","Club Sandwich",1,260
2022-05-28,"Shake & Soda","Goa Lemon",1,260
2022-05-28,Steak,"Rib-Eye (330 - 350 gms)",1,1380
2022-05-28,Meal,"Fish & Chips",1,420
2022-05-28,"Starter & Soup","Chicken Cheese Balls",1,150
2022-05-28,Meal,"Lemon Chicken",2,700
2022-05-28,"Starter & Soup","Tom Yum Soup",1,220
2022-05-28,"Quick Meal & Salad","Sauteed Garlic Mushroom",2,480
2022-05-28,Coffee,Latte,4,720
2022-05-28,"Sandwich & Burger","Naga Beef Burger",1,300
2022-05-28,"Starter & Soup","French Fries",1,100
2022-05-28,Coffee,Espresso,2,240
2022-05-28,Snack,"Chicken & Chips",1,280
2022-05-28,"Starter & Soup","Thai Soup",3,630
2022-05-28,Snack,"Prawn Tempura",1,280
2022-05-28,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,330
2022-05-28,"Shake & Soda","Virgin Mojito/Nojito",3,720
2022-05-28,"Shake & Soda","Lime Soda",1,220
2022-05-29,Coffee,Americano,2,280
2022-05-29,"Thin-Crust Pizza","Chicken Supreme Pizza",4,1935
2022-05-29,"Starter & Soup","Chicken Cheese Balls",6,900
2022-05-29,Drinks,Coke,13,650
2022-05-29,"Pastry & Bakery","Blueberry Cheese Cake",2,580
2022-05-29,"Pastry & Bakery","Munchie Brownie",1,90
2022-05-29,Drinks,"Water 500ml",17,255
2022-05-29,"Sandwich & Burger","BBQ Chicken Burger",1,240
2022-05-29,"Quick Meal & Salad","Spicy Rice with Chicken Satay",3,630
2022-05-29,"Starter & Soup","Cheese Balls",5,500
2022-05-29,Tea,"Green Tea & Mint",2,300
2022-05-29,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1215
2022-05-29,"Starter & Soup","French Fries",5,500
2022-05-29,"Sandwich & Burger","Smoked Chicken Sandwich",1,190
2022-05-29,Snack,"Teriyaki Chicken Wings",2,400
2022-05-29,Meal,"Mongolian Beef",1,350
2022-05-29,Coffee,Cappuccino,7,1260
2022-05-29,Pasta,"Spaghetti Aglio e Olio",1,270
2022-05-29,"Pastry & Bakery","Fudge Brownie",2,200
2022-05-29,Coffee,Latte,4,840
2022-05-29,"Thick-Crust Pizza","Meat Lovers",1,650
2022-05-29,Snack,"Buffalo Wings",2,380
2022-05-29,Drinks,Fanta,4,200
2022-05-29,"Starter & Soup","Potato Wedges",4,480
2022-05-29,"Starter & Soup","Thai Soup",2,420
2022-05-29,Drinks,"Zero Coke Can",1,50
2022-05-29,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,1020
2022-05-29,Pasta,"Penne Alfredo",1,290
2022-05-29,Pasta,"Fettuccine Baked Pasta",1,360
2022-05-29,Snack,"Prawn Tempura",1,280
2022-05-29,"Shake & Soda","Chocolate Shake",3,720
2022-05-29,"Thin-Crust Pizza","Four Seasons Pizza",4,1620
2022-05-29,Snack,"Naga Wings",1,180
2022-05-29,"Thick-Crust Pizza","Classic BBQ",1,510
2022-05-29,"Shake & Soda","Apple Soda",1,230
2022-05-29,Coffee,"Caffe Mocha",1,300
2022-05-29,"Starter & Soup","Hot & Sour",1,190
2022-05-29,"Quick Meal & Salad","Spicy Rice with Prawn Tempura",1,225
2022-05-29,"Quick Meal & Salad","Garlic Mushroom with Chicken",1,290
2022-05-29,"Thick-Crust Pizza","Beef Kala Bhuna",1,935
2022-05-29,"Starter & Soup","Cream of Mushroom",1,195
2022-05-29,"Shake & Soda","Oreo Vanilla Shake",1,250
2022-05-29,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,510
2022-05-30,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2022-05-30,Coffee,Americano,3,420
2022-05-30,Pasta,"Seafood Marinara",1,350
2022-05-30,Pasta,"Penne Alfredo",1,290
2022-05-30,"Quick Meal & Salad","Sauteed Garlic Mushroom",1,240
2022-05-30,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,655
2022-05-30,"Thin-Crust Pizza","BBQ Chicken  Pizza",8,3280
2022-05-30,Snack,"Naga Wings",2,360
2022-05-30,Coffee,Cappuccino,7,1260
2022-05-30,Coffee,Latte,6,1280
2022-05-30,"Starter & Soup","Cheese Balls",2,200
2022-05-30,"Starter & Soup","Chicken Cheese Balls",5,750
2022-05-30,"Starter & Soup","Cream of Mushroom",4,780
2022-05-30,"Sandwich & Burger","BBQ Chicken Burger",1,260
2022-05-30,Pasta,"Fettuccine Baked Pasta",2,720
2022-05-30,Drinks,"Water 500ml",10,150
2022-05-30,"Sandwich & Burger","Classic Chicken Burger",1,220
2022-05-30,Drinks,Fanta,7,350
2022-05-30,Coffee,Espresso,2,240
2022-05-30,"Starter & Soup","French Fries",2,200
2022-05-30,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1545
2022-05-30,"Starter & Soup","Hot & Sour",1,190
2022-05-30,Drinks,"Zero Coke Can",5,250
2022-05-30,Coffee,"Caffe Mocha",1,260
2022-05-30,Snack,"Buffalo Wings",2,380
2022-05-30,Snack,"Fried Calamari",1,310
2022-05-30,"Starter & Soup","Potato Wedges",3,360
2022-05-30,"Sandwich & Burger","Classic Beef Burger",2,580
2022-05-30,Pasta,"Spaghetti Bolognese",1,300
2022-05-30,"Shake & Soda","Oreo Vanilla Shake",4,1000
2022-05-30,"Quick Meal & Salad","Spicy Rice with Prawn Tempura",1,225
2022-05-30,"Quick Meal & Salad","Steamed Rice with Honey-Ginger Chicken",1,240
2022-05-30,"Thin-Crust Pizza","Corn & Cheese Pizza",1,270
2022-05-30,"Starter & Soup","Thai Soup",3,630
2022-05-30,"Pastry & Bakery","Brownie with Ice Cream",2,360
2022-05-30,"Shake & Soda","Chocolate Shake",3,720
2022-05-30,Coffee,"Flavored Latte",1,250
2022-05-30,"Starter & Soup","Tom Yum Soup",1,220
2022-05-30,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,510
2022-05-30,"Shake & Soda","Mango Shake",2,500
2022-05-30,"Shake & Soda","Virgin Mojito/Nojito",1,240
2022-05-30,"Thin-Crust Pizza","Prawn-Lime Pizza",1,360
2022-05-30,"Thin-Crust Pizza","Chicken Supreme Pizza",1,350
2022-05-30,"Sandwich & Burger","Club Sandwich",3,780
2022-05-30,"Shake & Soda","Blueberry Cheesecake Shake",1,290
2022-05-30,"Thin-Crust Pizza","Four Seasons Pizza",1,760
2022-05-31,"Sandwich & Burger","Smoked Chicken Sandwich",3,570
2022-05-31,"Starter & Soup","French Fries",3,300
2022-05-31,"Thin-Crust Pizza","Four Seasons Pizza",1,360
2022-05-31,"Starter & Soup","Cheese Balls",3,300
2022-05-31,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1720
2022-05-31,Drinks,"Water 500ml",10,150
2022-05-31,"Sandwich & Burger","Club Sandwich",1,260
2022-05-31,"Quick Meal & Salad","Spicy Rice with Chicken Satay",3,630
2022-05-31,Drinks,Coke,6,300
2022-05-31,Snack,"Chicken Satay",1,240
2022-05-31,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,320
2022-05-31,"Starter & Soup","Chicken Cheese Balls",2,300
2022-05-31,Coffee,Cappuccino,3,540
2022-05-31,Pasta,"Penne Alfredo",1,290
2022-05-31,"Pastry & Bakery","Mango Cheese Cake",1,300
2022-05-31,"Pastry & Bakery","Brownie with Ice Cream",2,360
2022-05-31,"Starter & Soup","Potato Wedges",1,120
2022-05-31,"Pastry & Bakery","Fudge Brownie",2,200
2022-05-31,"Shake & Soda","Chocolate Shake",2,480
2022-05-31,Coffee,Espresso,1,120
2022-05-31,"Sandwich & Burger","BBQ Chicken Burger",1,240
2022-05-31,Coffee,Latte,2,360
2022-05-31,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,350
2022-05-31,"Quick Meal & Salad","Chicken Cashew Nut Salad",2,580
2022-05-31,"Starter & Soup","Cream of Mushroom",1,195
2022-06-01,Pasta,"Penne Alfredo",4,1160
2022-06-01,"Quick Meal & Salad","Greek Salad",1,180
2022-06-01,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1050
2022-06-01,"Starter & Soup","Seafood Clear",1,240
2022-06-01,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2022-06-01,Drinks,Coke,14,700
2022-06-01,"Starter & Soup","Potato Wedges",1,120
2022-06-01,Coffee,Cappuccino,6,1080
2022-06-01,Coffee,Espresso,1,120
2022-06-01,Drinks,"Water 500ml",7,105
2022-06-01,Meal,"Teriyaki Chicken",1,310
2022-06-01,Meal,"Mongolian Beef",2,700
2022-06-01,NaN,"Extra spicy rice",1,80
2022-06-01,"Pastry & Bakery","Chocolate Chips Cookie",1,65
2022-06-01,"Starter & Soup","Chicken Cheese Balls",6,900
2022-06-01,Tea,"English Breakfast Tea",1,120
2022-06-01,"Thick-Crust Pizza","Naga Beef Pizza",1,950
2022-06-01,"Shake & Soda","Apple Soda",1,230
2022-06-01,"Shake & Soda","Virgin Mojito/Nojito",1,240
2022-06-01,Coffee,Latte,2,400
2022-06-01,"Quick Meal & Salad","Sauteed Garlic Mushroom",1,240
2022-06-01,"Quick Meal & Salad","Spicy Rice with Prawn Tempura",3,675
2022-06-01,Coffee,"Caffe Mocha",1,300
2022-06-01,"Starter & Soup","French Fries",1,100
2022-06-01,"Thick-Crust Pizza","Meat Lovers",2,1350
2022-06-01,"Pastry & Bakery","Oats Almond Cookie",1,70
2022-06-01,"Sandwich & Burger","Smoked Chicken Sandwich",4,760
2022-06-01,"Quick Meal & Salad","Spicy Rice with Chicken Satay",2,420
2022-06-01,"Pastry & Bakery","Munchie Brownie",1,90
2022-06-01,"Pastry & Bakery","Fudge Brownie",1,100
2022-06-01,Pasta,"Seafood Marinara",1,350
2022-06-01,Snack,"Teriyaki Chicken Wings",1,200
2022-06-01,"Sandwich & Burger","Classic Beef Burger",1,290
2022-06-01,"Sandwich & Burger","BBQ Chicken Burger",1,260
2022-06-01,Drinks,"Zero Coke Can",4,200
2022-06-01,"Thin-Crust Pizza","BBQ Chicken  Pizza",1,510
2022-06-01,"Thin-Crust Pizza","Four Seasons Pizza",2,1080
2022-06-01,Snack,"Chicken & Chips",2,560
2022-06-01,Drinks,"Soda water (Schweppes)",1,120
2022-06-02,Pasta,"Penne Alfredo",2,580
2022-06-02,Meal,"Fish & Chips",3,1260
2022-06-02,"Thin-Crust Pizza","Classic Margherita Pizza",2,500
2022-06-02,"Starter & Soup","French Fries",1,100
2022-06-02,"Starter & Soup","Potato Wedges",2,240
2022-06-02,Snack,"Teriyaki Chicken Wings",1,200
